Kota/Kabupaten,Tanggal,Imsak,Subuh,Terbit,Dhuha,Dzuhur,Ashar,Maghrib,Isya
Kab. Kepulauan Seribu,"Minggu, 30/04/2028",04:26,04:36,05:50,06:18,11:54,15:15,17:51,19:02
Kab. Kepulauan Seribu,"Senin, 01/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:51,19:02
Kab. Kepulauan Seribu,"Selasa, 02/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:51,19:01
Kab. Kepulauan Seribu,"Rabu, 03/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Kamis, 04/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Jumat, 05/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Sabtu, 06/05/2028",04:26,04:36,05:50,06:18,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Minggu, 07/05/2028",04:26,04:36,05:50,06:19,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Senin, 08/05/2028",04:26,04:36,05:50,06:19,11:54,15:14,17:50,19:01
Kab. Kepulauan Seribu,"Selasa, 09/05/2028",04:26,04:36,05:51,06:19,11:53,15:14,17:49,19:01
Kab. Kepulauan Seribu,"Rabu, 10/05/2028",04:26,04:36,05:51,06:19,11:53,15:14,17:49,19:01
Kab. Kepulauan Seribu,"Kamis, 11/05/2028",04:26,04:36,05:51,06:19,11:53,15:14,17:49,19:01
Kab. Kepulauan Seribu,"Jumat, 12/05/2028",04:26,04:36,05:51,06:19,11:53,15:14,17:49,19:01
Kab. Kepulauan Seribu,"Sabtu, 13/05/2028",04:26,04:36,05:51,06:19,11:53,15:14,17:49,19:01
Kab. Kepulauan Seribu,"Minggu, 14/05/2028",04:26,04:36,05:51,06:19,11:53,15:15,17:49,19:01
Kab. Kepulauan Seribu,"Senin, 15/05/2028",04:26,04:36,05:51,06:19,11:53,15:15,17:49,19:01
Kab. Kepulauan Seribu,"Selasa, 16/05/2028",04:26,04:36,05:51,06:20,11:53,15:15,17:49,19:01
Kab. Kepulauan Seribu,"Rabu, 17/05/2028",04:26,04:36,05:51,06:20,11:53,15:15,17:49,19:01
Kab. Kepulauan Seribu,"Kamis, 18/05/2028",04:26,04:36,05:51,06:20,11:53,15:15,17:49,19:01
Kab. Kepulauan Seribu,"Jumat, 19/05/2028",04:26,04:36,05:52,06:20,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Sabtu, 20/05/2028",04:26,04:36,05:52,06:20,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Minggu, 21/05/2028",04:26,04:36,05:52,06:20,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Senin, 22/05/2028",04:26,04:36,05:52,06:21,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Selasa, 23/05/2028",04:26,04:36,05:52,06:21,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Rabu, 24/05/2028",04:26,04:36,05:52,06:21,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Kamis, 25/05/2028",04:26,04:36,05:53,06:21,11:54,15:15,17:48,19:01
Kab. Kepulauan Seribu,"Jumat, 26/05/2028",04:26,04:36,05:53,06:21,11:54,15:15,17:48,19:02
Kab. Kepulauan Seribu,"Sabtu, 27/05/2028",04:26,04:36,05:53,06:22,11:54,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Minggu, 28/05/2028",04:26,04:36,05:53,06:22,11:54,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Senin, 29/05/2028",04:26,04:36,05:53,06:22,11:54,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Selasa, 30/05/2028",04:27,04:37,05:54,06:22,11:55,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Rabu, 31/05/2028",04:27,04:37,05:54,06:23,11:55,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Kamis, 01/06/2028",04:27,04:37,05:54,06:23,11:55,15:16,17:49,19:02
Kab. Kepulauan Seribu,"Jumat, 02/06/2028",04:27,04:37,05:54,06:23,11:55,15:16,17:49,19:03
Kab. Kepulauan Seribu,"Sabtu, 03/06/2028",04:27,04:37,05:54,06:23,11:55,15:17,17:49,19:03
Kab. Kepulauan Seribu,"Minggu, 04/06/2028",04:27,04:37,05:55,06:24,11:55,15:17,17:49,19:03
Kab. Kepulauan Seribu,"Senin, 05/06/2028",04:27,04:37,05:55,06:24,11:56,15:17,17:49,19:03
Kab. Kepulauan Seribu,"Selasa, 06/06/2028",04:28,04:38,05:55,06:24,11:56,15:17,17:50,19:03
Kab. Kepulauan Seribu,"Rabu, 07/06/2028",04:28,04:38,05:55,06:24,11:56,15:17,17:50,19:04
Kab. Kepulauan Seribu,"Kamis, 08/06/2028",04:28,04:38,05:55,06:25,11:56,15:17,17:50,19:04
Kab. Kepulauan Seribu,"Jumat, 09/06/2028",04:28,04:38,05:56,06:25,11:56,15:18,17:50,19:04
Kab. Kepulauan Seribu,"Sabtu, 10/06/2028",04:28,04:38,05:56,06:25,11:57,15:18,17:50,19:04
Kab. Kepulauan Seribu,"Minggu, 11/06/2028",04:28,04:38,05:56,06:25,11:57,15:18,17:50,19:04
Kab. Kepulauan Seribu,"Senin, 12/06/2028",04:29,04:39,05:56,06:26,11:57,15:18,17:51,19:05
Kab. Kepulauan Seribu,"Selasa, 13/06/2028",04:29,04:39,05:57,06:26,11:57,15:18,17:51,19:05
Kab. Kepulauan Seribu,"Rabu, 14/06/2028",04:29,04:39,05:57,06:26,11:57,15:19,17:51,19:05
Kab. Kepulauan Seribu,"Kamis, 15/06/2028",04:29,04:39,05:57,06:26,11:58,15:19,17:51,19:05
Kab. Kepulauan Seribu,"Jumat, 16/06/2028",04:29,04:39,05:57,06:26,11:58,15:19,17:51,19:05
Kab. Kepulauan Seribu,"Sabtu, 17/06/2028",04:30,04:40,05:58,06:27,11:58,15:19,17:51,19:06
Kab. Kepulauan Seribu,"Minggu, 18/06/2028",04:30,04:40,05:58,06:27,11:58,15:20,17:52,19:06
Kab. Kepulauan Seribu,"Senin, 19/06/2028",04:30,04:40,05:58,06:27,11:58,15:20,17:52,19:06
Kab. Kepulauan Seribu,"Selasa, 20/06/2028",04:30,04:40,05:58,06:27,11:59,15:20,17:52,19:06
Kab. Kepulauan Seribu,"Rabu, 21/06/2028",04:31,04:41,05:58,06:28,11:59,15:20,17:52,19:07
Kab. Kepulauan Seribu,"Kamis, 22/06/2028",04:31,04:41,05:59,06:28,11:59,15:20,17:53,19:07
Kab. Kepulauan Seribu,"Jumat, 23/06/2028",04:31,04:41,05:59,06:28,11:59,15:21,17:53,19:07
Kab. Kepulauan Seribu,"Sabtu, 24/06/2028",04:31,04:41,05:59,06:28,12:00,15:21,17:53,19:07
Kab. Kepulauan Seribu,"Minggu, 25/06/2028",04:31,04:41,05:59,06:28,12:00,15:21,17:53,19:07
Kab. Kepulauan Seribu,"Senin, 26/06/2028",04:32,04:42,06:00,06:29,12:00,15:21,17:53,19:08
Kab. Kepulauan Seribu,"Selasa, 27/06/2028",04:32,04:42,06:00,06:29,12:00,15:22,17:54,19:08
Kab. Kepulauan Seribu,"Rabu, 28/06/2028",04:32,04:42,06:00,06:29,12:00,15:22,17:54,19:08
Kab. Kepulauan Seribu,"Kamis, 29/06/2028",04:32,04:42,06:00,06:29,12:01,15:22,17:54,19:08
Kab. Kepulauan Seribu,"Jumat, 30/06/2028",04:32,04:42,06:00,06:29,12:01,15:22,17:54,19:08
Kab. Kepulauan Seribu,"Sabtu, 01/07/2028",04:33,04:43,06:00,06:29,12:01,15:22,17:55,19:09
Kab. Kepulauan Seribu,"Minggu, 02/07/2028",04:33,04:43,06:01,06:30,12:01,15:23,17:55,19:09
Kab. Kepulauan Seribu,"Senin, 03/07/2028",04:33,04:43,06:01,06:30,12:01,15:23,17:55,19:09
Kab. Kepulauan Seribu,"Selasa, 04/07/2028",04:33,04:43,06:01,06:30,12:02,15:23,17:55,19:09
Kab. Kepulauan Seribu,"Rabu, 05/07/2028",04:33,04:43,06:01,06:30,12:02,15:23,17:55,19:09
Kab. Kepulauan Seribu,"Kamis, 06/07/2028",04:34,04:44,06:01,06:30,12:02,15:23,17:56,19:09
Kab. Kepulauan Seribu,"Jumat, 07/07/2028",04:34,04:44,06:01,06:30,12:02,15:23,17:56,19:10
Kab. Kepulauan Seribu,"Sabtu, 08/07/2028",04:34,04:44,06:01,06:30,12:02,15:24,17:56,19:10
Kab. Kepulauan Seribu,"Minggu, 09/07/2028",04:34,04:44,06:01,06:30,12:02,15:24,17:56,19:10
Kab. Kepulauan Seribu,"Senin, 10/07/2028",04:34,04:44,06:02,06:30,12:02,15:24,17:56,19:10
Kab. Kepulauan Seribu,"Selasa, 11/07/2028",04:34,04:44,06:02,06:30,12:03,15:24,17:57,19:10
Kab. Kepulauan Seribu,"Rabu, 12/07/2028",04:35,04:45,06:02,06:31,12:03,15:24,17:57,19:10
Kab. Kepulauan Seribu,"Kamis, 13/07/2028",04:35,04:45,06:02,06:31,12:03,15:24,17:57,19:10
Kab. Kepulauan Seribu,"Jumat, 14/07/2028",04:35,04:45,06:02,06:31,12:03,15:24,17:57,19:10
Kab. Kepulauan Seribu,"Sabtu, 15/07/2028",04:35,04:45,06:02,06:31,12:03,15:25,17:57,19:11
Kab. Kepulauan Seribu,"Minggu, 16/07/2028",04:35,04:45,06:02,06:31,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Senin, 17/07/2028",04:35,04:45,06:02,06:31,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Selasa, 18/07/2028",04:35,04:45,06:02,06:31,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Rabu, 19/07/2028",04:35,04:45,06:02,06:31,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Kamis, 20/07/2028",04:35,04:45,06:02,06:30,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Jumat, 21/07/2028",04:36,04:46,06:02,06:30,12:03,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Sabtu, 22/07/2028",04:36,04:46,06:02,06:30,12:04,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Minggu, 23/07/2028",04:36,04:46,06:02,06:30,12:04,15:25,17:58,19:11
Kab. Kepulauan Seribu,"Senin, 24/07/2028",04:36,04:46,06:02,06:30,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Selasa, 25/07/2028",04:36,04:46,06:02,06:30,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Rabu, 26/07/2028",04:36,04:46,06:01,06:30,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Kamis, 27/07/2028",04:36,04:46,06:01,06:30,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Jumat, 28/07/2028",04:36,04:46,06:01,06:30,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Sabtu, 29/07/2028",04:36,04:46,06:01,06:29,12:04,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Minggu, 30/07/2028",04:36,04:46,06:01,06:29,12:03,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Senin, 31/07/2028",04:36,04:46,06:01,06:29,12:03,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Selasa, 01/08/2028",04:36,04:46,06:01,06:29,12:03,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Rabu, 02/08/2028",04:36,04:46,06:00,06:29,12:03,15:25,17:59,19:11
Kab. Kepulauan Seribu,"Kamis, 03/08/2028",04:35,04:45,06:00,06:28,12:03,15:24,17:59,19:11
Kab. Kepulauan Seribu,"Jumat, 04/08/2028",04:35,04:45,06:00,06:28,12:03,15:24,17:59,19:10
Kab. Kepulauan Seribu,"Sabtu, 05/08/2028",04:35,04:45,06:00,06:28,12:03,15:24,17:59,19:10
Kab. Kepulauan Seribu,"Minggu, 06/08/2028",04:35,04:45,06:00,06:28,12:03,15:24,17:59,19:10
Kab. Kepulauan Seribu,"Senin, 07/08/2028",04:35,04:45,05:59,06:27,12:03,15:24,17:59,19:10
Kab. Kepulauan Seribu,"Selasa, 08/08/2028",04:35,04:45,05:59,06:27,12:03,15:24,17:59,19:10
Kab. Kepulauan Seribu,"Rabu, 09/08/2028",04:35,04:45,05:59,06:27,12:03,15:23,17:59,19:10
Kab. Kepulauan Seribu,"Kamis, 10/08/2028",04:35,04:45,05:59,06:27,12:02,15:23,17:59,19:10
Kab. Kepulauan Seribu,"Jumat, 11/08/2028",04:34,04:44,05:58,06:26,12:02,15:23,17:59,19:10
Kab. Kepulauan Seribu,"Sabtu, 12/08/2028",04:34,04:44,05:58,06:26,12:02,15:23,17:59,19:10
Kab. Kepulauan Seribu,"Minggu, 13/08/2028",04:34,04:44,05:58,06:26,12:02,15:22,17:59,19:09
Kab. Kepulauan Seribu,"Senin, 14/08/2028",04:34,04:44,05:57,06:25,12:02,15:22,17:59,19:09
Kab. Kepulauan Seribu,"Selasa, 15/08/2028",04:34,04:44,05:57,06:25,12:01,15:22,17:59,19:09
Kab. Kepulauan Seribu,"Rabu, 16/08/2028",04:33,04:43,05:57,06:25,12:01,15:21,17:59,19:09
Kab. Kepulauan Seribu,"Kamis, 17/08/2028",04:33,04:43,05:56,06:24,12:01,15:21,17:59,19:09
Kab. Kepulauan Seribu,"Jumat, 18/08/2028",04:33,04:43,05:56,06:24,12:01,15:21,17:59,19:09
Kab. Kepulauan Seribu,"Sabtu, 19/08/2028",04:33,04:43,05:56,06:23,12:01,15:20,17:59,19:08
Kab. Kepulauan Seribu,"Minggu, 20/08/2028",04:32,04:42,05:55,06:23,12:00,15:20,17:58,19:08
Kab. Kepulauan Seribu,"Senin, 21/08/2028",04:32,04:42,05:55,06:23,12:00,15:20,17:58,19:08
Kab. Kepulauan Seribu,"Selasa, 22/08/2028",04:32,04:42,05:55,06:22,12:00,15:19,17:58,19:08
Kab. Kepulauan Seribu,"Rabu, 23/08/2028",04:32,04:42,05:54,06:22,12:00,15:19,17:58,19:08
Kab. Kepulauan Seribu,"Kamis, 24/08/2028",04:31,04:41,05:54,06:21,11:59,15:18,17:58,19:07
Kab. Kepulauan Seribu,"Jumat, 25/08/2028",04:31,04:41,05:53,06:21,11:59,15:18,17:58,19:07
Kab. Kepulauan Seribu,"Sabtu, 26/08/2028",04:31,04:41,05:53,06:20,11:59,15:17,17:58,19:07
Kab. Kepulauan Seribu,"Minggu, 27/08/2028",04:30,04:40,05:53,06:20,11:59,15:17,17:58,19:07
Kab. Kepulauan Seribu,"Senin, 28/08/2028",04:30,04:40,05:52,06:20,11:58,15:16,17:57,19:07
Kab. Kepulauan Seribu,"Selasa, 29/08/2028",04:29,04:39,05:52,06:19,11:58,15:16,17:57,19:06
Kab. Kepulauan Seribu,"Rabu, 30/08/2028",04:29,04:39,05:51,06:19,11:58,15:15,17:57,19:06
Kab. Kepulauan Seribu,"Kamis, 31/08/2028",04:29,04:39,05:51,06:18,11:57,15:15,17:57,19:06
Kab. Kepulauan Seribu,"Jumat, 01/09/2028",04:28,04:38,05:50,06:18,11:57,15:14,17:57,19:06
Kab. Kepulauan Seribu,"Sabtu, 02/09/2028",04:28,04:38,05:50,06:17,11:57,15:13,17:57,19:05
Kab. Kepulauan Seribu,"Minggu, 03/09/2028",04:27,04:37,05:49,06:17,11:56,15:13,17:56,19:05
Kab. Kepulauan Seribu,"Senin, 04/09/2028",04:27,04:37,05:49,06:16,11:56,15:12,17:56,19:05
Kab. Kepulauan Seribu,"Selasa, 05/09/2028",04:27,04:37,05:48,06:16,11:56,15:12,17:56,19:05
Kab. Kepulauan Seribu,"Rabu, 06/09/2028",04:26,04:36,05:48,06:15,11:55,15:11,17:56,19:04
Kab. Kepulauan Seribu,"Kamis, 07/09/2028",04:26,04:36,05:47,06:15,11:55,15:10,17:56,19:04
Kab. Kepulauan Seribu,"Jumat, 08/09/2028",04:25,04:35,05:47,06:14,11:55,15:10,17:55,19:04
Kab. Kepulauan Seribu,"Sabtu, 09/09/2028",04:25,04:35,05:46,06:14,11:54,15:09,17:55,19:04
Kab. Kepulauan Seribu,"Minggu, 10/09/2028",04:24,04:34,05:46,06:13,11:54,15:08,17:55,19:03
Kab. Kepulauan Seribu,"Senin, 11/09/2028",04:24,04:34,05:45,06:13,11:54,15:08,17:55,19:03
Kab. Kepulauan Seribu,"Selasa, 12/09/2028",04:23,04:33,05:45,06:12,11:53,15:07,17:55,19:03
Kab. Kepulauan Seribu,"Rabu, 13/09/2028",04:23,04:33,05:44,06:12,11:53,15:06,17:54,19:03
Kab. Kepulauan Seribu,"Kamis, 14/09/2028",04:22,04:32,05:44,06:11,11:53,15:05,17:54,19:03
Kab. Kepulauan Seribu,"Jumat, 15/09/2028",04:22,04:32,05:43,06:11,11:52,15:05,17:54,19:02
Kab. Kepulauan Seribu,"Sabtu, 16/09/2028",04:22,04:32,05:43,06:10,11:52,15:04,17:54,19:02
Kab. Kepulauan Seribu,"Minggu, 17/09/2028",04:21,04:31,05:42,06:09,11:51,15:03,17:54,19:02
Kab. Kepulauan Seribu,"Senin, 18/09/2028",04:21,04:31,05:42,06:09,11:51,15:02,17:53,19:02
Kab. Kepulauan Seribu,"Selasa, 19/09/2028",04:20,04:30,05:41,06:08,11:51,15:01,17:53,19:02
Kab. Kepulauan Seribu,"Rabu, 20/09/2028",04:19,04:29,05:41,06:08,11:50,15:01,17:53,19:01
Kab. Kepulauan Seribu,"Kamis, 21/09/2028",04:19,04:29,05:40,06:07,11:50,15:00,17:53,19:01
Kab. Kepulauan Seribu,"Jumat, 22/09/2028",04:18,04:28,05:40,06:07,11:50,14:59,17:53,19:01
Kab. Kepulauan Seribu,"Sabtu, 23/09/2028",04:18,04:28,05:39,06:06,11:49,14:58,17:52,19:01
Kab. Kepulauan Seribu,"Minggu, 24/09/2028",04:17,04:27,05:39,06:06,11:49,14:57,17:52,19:01
Kab. Kepulauan Seribu,"Senin, 25/09/2028",04:17,04:27,05:38,06:05,11:49,14:56,17:52,19:00
Kab. Kepulauan Seribu,"Selasa, 26/09/2028",04:16,04:26,05:38,06:05,11:48,14:55,17:52,19:00
Kab. Kepulauan Seribu,"Rabu, 27/09/2028",04:16,04:26,05:37,06:04,11:48,14:54,17:52,19:00
Kab. Kepulauan Seribu,"Kamis, 28/09/2028",04:15,04:25,05:37,06:04,11:48,14:54,17:51,19:00
Kab. Kepulauan Seribu,"Jumat, 29/09/2028",04:15,04:25,05:36,06:03,11:47,14:53,17:51,19:00
Kab. Kepulauan Seribu,"Sabtu, 30/09/2028",04:14,04:24,05:36,06:03,11:47,14:52,17:51,19:00
Kab. Kepulauan Seribu,"Minggu, 01/10/2028",04:14,04:24,05:35,06:02,11:47,14:51,17:51,19:00
Kab. Kepulauan Seribu,"Senin, 02/10/2028",04:13,04:23,05:35,06:02,11:46,14:50,17:51,18:59
Kab. Kepulauan Seribu,"Selasa, 03/10/2028",04:13,04:23,05:34,06:02,11:46,14:49,17:51,18:59
Kab. Kepulauan Seribu,"Rabu, 04/10/2028",04:12,04:22,05:34,06:01,11:46,14:48,17:51,18:59
Kab. Kepulauan Seribu,"Kamis, 05/10/2028",04:12,04:22,05:33,06:01,11:45,14:47,17:50,18:59
Kab. Kepulauan Seribu,"Jumat, 06/10/2028",04:11,04:21,05:33,06:00,11:45,14:46,17:50,18:59
Kab. Kepulauan Seribu,"Sabtu, 07/10/2028",04:11,04:21,05:33,06:00,11:45,14:45,17:50,18:59
Kab. Kepulauan Seribu,"Minggu, 08/10/2028",04:10,04:20,05:32,05:59,11:45,14:45,17:50,18:59
Kab. Kepulauan Seribu,"Senin, 09/10/2028",04:10,04:20,05:32,05:59,11:44,14:46,17:50,18:59
Kab. Kepulauan Seribu,"Selasa, 10/10/2028",04:09,04:19,05:31,05:59,11:44,14:46,17:50,18:59
Kab. Kepulauan Seribu,"Rabu, 11/10/2028",04:09,04:19,05:31,05:58,11:44,14:47,17:50,18:59
Kab. Kepulauan Seribu,"Kamis, 12/10/2028",04:08,04:18,05:30,05:58,11:43,14:47,17:50,18:59
Kab. Kepulauan Seribu,"Jumat, 13/10/2028",04:08,04:18,05:30,05:57,11:43,14:48,17:49,18:59
Kab. Kepulauan Seribu,"Sabtu, 14/10/2028",04:07,04:17,05:30,05:57,11:43,14:48,17:49,18:59
Kab. Kepulauan Seribu,"Minggu, 15/10/2028",04:07,04:17,05:29,05:57,11:43,14:49,17:49,18:59
Kab. Kepulauan Seribu,"Senin, 16/10/2028",04:06,04:16,05:29,05:56,11:43,14:49,17:49,18:59
Kab. Kepulauan Seribu,"Selasa, 17/10/2028",04:06,04:16,05:29,05:56,11:42,14:50,17:49,18:59
Kab. Kepulauan Seribu,"Rabu, 18/10/2028",04:05,04:15,05:28,05:56,11:42,14:50,17:49,18:59
Kab. Kepulauan Seribu,"Kamis, 19/10/2028",04:05,04:15,05:28,05:55,11:42,14:50,17:49,18:59
Kab. Kepulauan Seribu,"Jumat, 20/10/2028",04:04,04:14,05:28,05:55,11:42,14:51,17:49,18:59
Kab. Kepulauan Seribu,"Sabtu, 21/10/2028",04:04,04:14,05:27,05:55,11:42,14:51,17:49,18:59
Kab. Kepulauan Seribu,"Minggu, 22/10/2028",04:04,04:14,05:27,05:54,11:41,14:52,17:49,18:59
Kab. Kepulauan Seribu,"Senin, 23/10/2028",04:03,04:13,05:27,05:54,11:41,14:52,17:49,18:59
Kab. Kepulauan Seribu,"Selasa, 24/10/2028",04:03,04:13,05:26,05:54,11:41,14:53,17:49,18:59
Kab. Kepulauan Seribu,"Rabu, 25/10/2028",04:02,04:12,05:26,05:54,11:41,14:53,17:49,19:00
Kab. Kepulauan Seribu,"Kamis, 26/10/2028",04:02,04:12,05:26,05:53,11:41,14:54,17:49,19:00
Kab. Kepulauan Seribu,"Jumat, 27/10/2028",04:02,04:12,05:26,05:53,11:41,14:54,17:49,19:00
Kab. Kepulauan Seribu,"Sabtu, 28/10/2028",04:01,04:11,05:25,05:53,11:41,14:55,17:49,19:00
Kab. Kepulauan Seribu,"Minggu, 29/10/2028",04:01,04:11,05:25,05:53,11:41,14:55,17:49,19:00
Kab. Kepulauan Seribu,"Senin, 30/10/2028",04:01,04:11,05:25,05:53,11:41,14:55,17:50,19:00
Kab. Kepulauan Seribu,"Selasa, 31/10/2028",04:00,04:10,05:25,05:52,11:41,14:56,17:50,19:01
Kab. Kepulauan Seribu,"Rabu, 01/11/2028",04:00,04:10,05:25,05:52,11:41,14:56,17:50,19:01
Kab. Kepulauan Seribu,"Kamis, 02/11/2028",04:00,04:10,05:24,05:52,11:41,14:57,17:50,19:01
Kab. Kepulauan Seribu,"Jumat, 03/11/2028",03:59,04:09,05:24,05:52,11:41,14:57,17:50,19:01
Kab. Kepulauan Seribu,"Sabtu, 04/11/2028",03:59,04:09,05:24,05:52,11:41,14:58,17:50,19:02
Kab. Kepulauan Seribu,"Minggu, 05/11/2028",03:59,04:09,05:24,05:52,11:41,14:58,17:50,19:02
Kab. Kepulauan Seribu,"Senin, 06/11/2028",03:59,04:09,05:24,05:52,11:41,14:59,17:51,19:02
Kab. Kepulauan Seribu,"Selasa, 07/11/2028",03:58,04:08,05:24,05:52,11:41,14:59,17:51,19:03
Kab. Kepulauan Seribu,"Rabu, 08/11/2028",03:58,04:08,05:24,05:52,11:41,14:59,17:51,19:03
Kab. Kepulauan Seribu,"Kamis, 09/11/2028",03:58,04:08,05:24,05:52,11:41,15:00,17:51,19:03
Kab. Kepulauan Seribu,"Jumat, 10/11/2028",03:58,04:08,05:24,05:52,11:41,15:00,17:51,19:04
Kab. Kepulauan Seribu,"Sabtu, 11/11/2028",03:58,04:08,05:24,05:52,11:41,15:01,17:52,19:04
Kab. Kepulauan Seribu,"Minggu, 12/11/2028",03:58,04:08,05:24,05:52,11:41,15:01,17:52,19:04
Kab. Kepulauan Seribu,"Senin, 13/11/2028",03:57,04:07,05:24,05:52,11:41,15:02,17:52,19:05
Kab. Kepulauan Seribu,"Selasa, 14/11/2028",03:57,04:07,05:24,05:52,11:42,15:02,17:52,19:05
Kab. Kepulauan Seribu,"Rabu, 15/11/2028",03:57,04:07,05:24,05:52,11:42,15:03,17:53,19:06
Kab. Kepulauan Seribu,"Kamis, 16/11/2028",03:57,04:07,05:24,05:52,11:42,15:03,17:53,19:06
Kab. Kepulauan Seribu,"Jumat, 17/11/2028",03:57,04:07,05:24,05:52,11:42,15:04,17:53,19:06
Kab. Kepulauan Seribu,"Sabtu, 18/11/2028",03:57,04:07,05:24,05:52,11:42,15:04,17:54,19:07
Kab. Kepulauan Seribu,"Minggu, 19/11/2028",03:57,04:07,05:24,05:52,11:42,15:05,17:54,19:07
Kab. Kepulauan Seribu,"Senin, 20/11/2028",03:57,04:07,05:24,05:53,11:43,15:05,17:54,19:08
Kab. Kepulauan Seribu,"Selasa, 21/11/2028",03:57,04:07,05:24,05:53,11:43,15:06,17:55,19:08
Kab. Kepulauan Seribu,"Rabu, 22/11/2028",03:57,04:07,05:24,05:53,11:43,15:06,17:55,19:09
Kab. Kepulauan Seribu,"Kamis, 23/11/2028",03:57,04:07,05:25,05:53,11:44,15:07,17:55,19:09
Kab. Kepulauan Seribu,"Jumat, 24/11/2028",03:57,04:07,05:25,05:53,11:44,15:07,17:56,19:10
Kab. Kepulauan Seribu,"Sabtu, 25/11/2028",03:57,04:07,05:25,05:54,11:44,15:08,17:56,19:10
Kab. Kepulauan Seribu,"Minggu, 26/11/2028",03:57,04:07,05:25,05:54,11:44,15:08,17:57,19:11
Kab. Kepulauan Seribu,"Senin, 27/11/2028",03:57,04:07,05:25,05:54,11:45,15:09,17:57,19:11
Kab. Kepulauan Seribu,"Selasa, 28/11/2028",03:58,04:08,05:26,05:54,11:45,15:09,17:58,19:12
Kab. Kepulauan Seribu,"Rabu, 29/11/2028",03:58,04:08,05:26,05:55,11:45,15:10,17:58,19:12
Kab. Kepulauan Seribu,"Kamis, 30/11/2028",03:58,04:08,05:26,05:55,11:46,15:10,17:58,19:13
Kab. Kepulauan Seribu,"Jumat, 01/12/2028",03:58,04:08,05:26,05:55,11:46,15:11,17:59,19:13
Kab. Kepulauan Seribu,"Sabtu, 02/12/2028",03:58,04:08,05:27,05:56,11:47,15:11,17:59,19:14
Kab. Kepulauan Seribu,"Minggu, 03/12/2028",03:58,04:08,05:27,05:56,11:47,15:12,18:00,19:15
Kab. Kepulauan Seribu,"Senin, 04/12/2028",03:59,04:09,05:27,05:56,11:47,15:12,18:00,19:15
Kab. Kepulauan Seribu,"Selasa, 05/12/2028",03:59,04:09,05:28,05:57,11:48,15:13,18:01,19:16
Kab. Kepulauan Seribu,"Rabu, 06/12/2028",03:59,04:09,05:28,05:57,11:48,15:14,18:01,19:16
Kab. Kepulauan Seribu,"Kamis, 07/12/2028",04:00,04:10,05:28,05:57,11:49,15:14,18:02,19:17
Kab. Kepulauan Seribu,"Jumat, 08/12/2028",04:00,04:10,05:29,05:58,11:49,15:15,18:02,19:17
Kab. Kepulauan Seribu,"Sabtu, 09/12/2028",04:00,04:10,05:29,05:58,11:49,15:15,18:03,19:18
Kab. Kepulauan Seribu,"Minggu, 10/12/2028",04:00,04:10,05:30,05:59,11:50,15:16,18:03,19:18
Kab. Kepulauan Seribu,"Senin, 11/12/2028",04:01,04:11,05:30,05:59,11:50,15:16,18:04,19:19
Kab. Kepulauan Seribu,"Selasa, 12/12/2028",04:01,04:11,05:31,06:00,11:51,15:17,18:04,19:19
Kab. Kepulauan Seribu,"Rabu, 13/12/2028",04:02,04:12,05:31,06:00,11:51,15:17,18:05,19:20
